2025-06-27 16:34:53.909 | ERROR    | consumer:loadmodel:96 - loadmodel: Error al cargar el modelo: No module named 'imblearn'
2025-07-03 03:16:45.339 | ERROR    | consumer_service:consume_loop:59 - Error procesando mensaje: 500: Error al guardar los datos en la bd: 'str' object has no attribute 'get'
2025-07-03 03:16:46.340 | INFO     | consumer_service:consume_loop:44 - Mensaje recibido: {"Category": "Online", "TransactionAmount": 15.280973662681209, "AnomalyScore": 0.45224811825215444, "Timestamp": "2022-02-11 15:00:00", "Amount": 99.88740974312738, "AccountBalance": 9726.54598347682, "LastLogin": "2022-11-10", "SuspiciousFlag": 0, "Hour": 11, "usuario_id": "1050a30f-71d1-45e8-9580-8eb94ba4e9d6", "transaccion_id": "a2201866-7db7-4fe6-9f5c-bb59d191f7a0"}
2025-07-03 03:16:46.363 | INFO     | data_service:get_clean_data:37 - Datos recibidos:   Category  TransactionAmount  ...  BalancePostTransaction  IsWeekend
0   Online          15.280974  ...              9711.26501          0

[1 rows x 13 columns]
2025-07-03 03:16:46.373 | INFO     | consumer_service:save_to_postgres:143 - result: {'Category': 0    1
Name: Category, dtype: object, 'TransactionAmount': 0    15.280974
Name: TransactionAmount, dtype: float64, 'AnomalyScore': 0    0.452248
Name: AnomalyScore, dtype: float64, 'Amount': 0    99.88741
Name: Amount, dtype: float64, 'AccountBalance': 0    9726.545983
Name: AccountBalance, dtype: float64, 'SuspiciousFlag': 0    0
Name: SuspiciousFlag, dtype: int64, 'Hour': 0    15
Name: Hour, dtype: int32, 'gap': 0    272
Name: gap, dtype: int64, 'prediction': 'fraudulento'}
2025-07-03 03:16:46.374 | INFO     | consumer_service:save_to_postgres:144 - mns: {"Category": "Online", "TransactionAmount": 15.280973662681209, "AnomalyScore": 0.45224811825215444, "Timestamp": "2022-02-11 15:00:00", "Amount": 99.88740974312738, "AccountBalance": 9726.54598347682, "LastLogin": "2022-11-10", "SuspiciousFlag": 0, "Hour": 11, "usuario_id": "1050a30f-71d1-45e8-9580-8eb94ba4e9d6", "transaccion_id": "a2201866-7db7-4fe6-9f5c-bb59d191f7a0"}
2025-07-03 03:16:46.374 | ERROR    | consumer_service:consume_loop:59 - Error procesando mensaje: 500: Error al guardar los datos en la bd: 'str' object has no attribute 'get'
2025-07-03 03:16:47.376 | INFO     | consumer_service:consume_loop:44 - Mensaje recibido: {"Category": "Travel", "TransactionAmount": 69.26232376243237, "AnomalyScore": 0.9990473412377048, "Timestamp": "2022-01-19 21:55:04", "Amount": 57.8590725555109, "AccountBalance": 4464.627598983246, "LastLogin": "2022-02-15", "SuspiciousFlag": 0, "Hour": 16, "usuario_id": "539671aa-8d08-489f-889d-718691db9993", "transaccion_id": "00bbaf7b-d5b1-457d-8745-fc6177fc319c"}
2025-07-03 03:16:47.399 | INFO     | data_service:get_clean_data:37 - Datos recibidos:   Category  TransactionAmount  ...  BalancePostTransaction  IsWeekend
0   Travel          69.262324  ...             4395.365275          0

[1 rows x 13 columns]
2025-07-03 03:16:47.411 | INFO     | consumer_service:save_to_postgres:143 - result: {'Category': 0    4
Name: Category, dtype: object, 'TransactionAmount': 0    69.262324
Name: TransactionAmount, dtype: float64, 'AnomalyScore': 0    0.999047
Name: AnomalyScore, dtype: float64, 'Amount': 0    57.859073
Name: Amount, dtype: float64, 'AccountBalance': 0    4464.627599
Name: AccountBalance, dtype: float64, 'SuspiciousFlag': 0    0
Name: SuspiciousFlag, dtype: int64, 'Hour': 0    21
Name: Hour, dtype: int32, 'gap': 0    27
Name: gap, dtype: int64, 'prediction': 'no fraudulento'}
2025-07-03 03:16:47.412 | INFO     | consumer_service:save_to_postgres:144 - mns: {"Category": "Travel", "TransactionAmount": 69.26232376243237, "AnomalyScore": 0.9990473412377048, "Timestamp": "2022-01-19 21:55:04", "Amount": 57.8590725555109, "AccountBalance": 4464.627598983246, "LastLogin": "2022-02-15", "SuspiciousFlag": 0, "Hour": 16, "usuario_id": "539671aa-8d08-489f-889d-718691db9993", "transaccion_id": "00bbaf7b-d5b1-457d-8745-fc6177fc319c"}
2025-07-03 03:16:47.412 | ERROR    | consumer_service:consume_loop:59 - Error procesando mensaje: 500: Error al guardar los datos en la bd: 'str' object has no attribute 'get'
2025-07-03 03:22:37.326 | INFO     | consumer_service:consume_loop:33 - Esperando mensajes de Kafka...
2025-07-03 03:23:01.317 | INFO     | consumer_service:consume_loop:44 - Mensaje recibido: {"Category": "Other", "TransactionAmount": 26.26287215978836, "AnomalyScore": 0.44448839001714213, "Timestamp": "2022-01-25 14:50:00", "Amount": 49.84900209737859, "AccountBalance": 9093.314805842047, "LastLogin": "2022-08-20", "SuspiciousFlag": 1, "Hour": 23, "usuario_id": "815adde8-9be7-48ba-9ef2-daa2e16f744e", "transaccion_id": "5831e29d-cd75-4385-b80f-bc6692b9ac04"}
2025-07-03 03:23:01.373 | INFO     | data_service:get_clean_data:37 - Datos recibidos:   Category  TransactionAmount  ...  BalancePostTransaction  IsWeekend
0    Other          26.262872  ...             9067.051934          0

[1 rows x 13 columns]
2025-07-03 03:23:01.386 | INFO     | consumer_service:save_to_postgres:143 - result: {'Category': 0    2
Name: Category, dtype: object, 'TransactionAmount': 0    26.262872
Name: TransactionAmount, dtype: float64, 'AnomalyScore': 0    0.444488
Name: AnomalyScore, dtype: float64, 'Amount': 0    49.849002
Name: Amount, dtype: float64, 'AccountBalance': 0    9093.314806
Name: AccountBalance, dtype: float64, 'SuspiciousFlag': 0    1
Name: SuspiciousFlag, dtype: int64, 'Hour': 0    14
Name: Hour, dtype: int32, 'gap': 0    207
Name: gap, dtype: int64, 'prediction': 'fraudulento'}
2025-07-03 03:23:01.387 | INFO     | consumer_service:save_to_postgres:144 - mns: {"Category": "Other", "TransactionAmount": 26.26287215978836, "AnomalyScore": 0.44448839001714213, "Timestamp": "2022-01-25 14:50:00", "Amount": 49.84900209737859, "AccountBalance": 9093.314805842047, "LastLogin": "2022-08-20", "SuspiciousFlag": 1, "Hour": 23, "usuario_id": "815adde8-9be7-48ba-9ef2-daa2e16f744e", "transaccion_id": "5831e29d-cd75-4385-b80f-bc6692b9ac04"}
2025-07-03 03:23:01.388 | ERROR    | consumer_service:consume_loop:59 - Error procesando mensaje: 500: Error al guardar los datos en la bd: 'str' object has no attribute 'get'
2025-07-03 03:23:02.390 | INFO     | consumer_service:consume_loop:44 - Mensaje recibido: {"Category": "Other", "TransactionAmount": 21.296726074181812, "AnomalyScore": 0.7620355019329526, "Timestamp": "2022-01-21 23:04:44", "Amount": 76.61766299155767, "AccountBalance": 1913.9339647387337, "LastLogin": "2022-09-10", "SuspiciousFlag": 1, "Hour": 14, "usuario_id": "36a7d4f7-5af7-47ea-9815-703a85cc86ad", "transaccion_id": "807ddf3a-e8d7-4b89-8284-35df0401c1aa"}
2025-07-03 03:23:02.411 | INFO     | data_service:get_clean_data:37 - Datos recibidos:   Category  TransactionAmount  ...  BalancePostTransaction  IsWeekend
0    Other          21.296726  ...             1892.637239          0

[1 rows x 13 columns]
2025-07-03 03:23:02.421 | INFO     | consumer_service:save_to_postgres:143 - result: {'Category': 0    2
Name: Category, dtype: object, 'TransactionAmount': 0    21.296726
Name: TransactionAmount, dtype: float64, 'AnomalyScore': 0    0.762036
Name: AnomalyScore, dtype: float64, 'Amount': 0    76.617663
Name: Amount, dtype: float64, 'AccountBalance': 0    1913.933965
Name: AccountBalance, dtype: float64, 'SuspiciousFlag': 0    1
Name: SuspiciousFlag, dtype: int64, 'Hour': 0    23
Name: Hour, dtype: int32, 'gap': 0    232
Name: gap, dtype: int64, 'prediction': 'fraudulento'}
2025-07-03 03:23:02.422 | INFO     | consumer_service:save_to_postgres:144 - mns: {"Category": "Other", "TransactionAmount": 21.296726074181812, "AnomalyScore": 0.7620355019329526, "Timestamp": "2022-01-21 23:04:44", "Amount": 76.61766299155767, "AccountBalance": 1913.9339647387337, "LastLogin": "2022-09-10", "SuspiciousFlag": 1, "Hour": 14, "usuario_id": "36a7d4f7-5af7-47ea-9815-703a85cc86ad", "transaccion_id": "807ddf3a-e8d7-4b89-8284-35df0401c1aa"}
2025-07-03 03:23:02.422 | ERROR    | consumer_service:consume_loop:59 - Error procesando mensaje: 500: Error al guardar los datos en la bd: 'str' object has no attribute 'get'
2025-07-03 03:23:03.424 | INFO     | consumer_service:consume_loop:44 - Mensaje recibido: {"Category": "Online", "TransactionAmount": 52.96163935958662, "AnomalyScore": 0.19818027207239813, "Timestamp": "2022-01-09 14:15:42", "Amount": 19.034787557761756, "AccountBalance": 8609.537763200435, "LastLogin": "2022-01-01", "SuspiciousFlag": 0, "Hour": 23, "usuario_id": "636afaec-ae2f-4d09-8e16-ba769fa80e40", "transaccion_id": "0f25f26c-a0bc-4b99-b0a9-eb226425a787"}
2025-07-03 03:23:03.445 | INFO     | data_service:get_clean_data:37 - Datos recibidos:   Category  TransactionAmount  ...  BalancePostTransaction  IsWeekend
0   Online          52.961639  ...             8556.576124          1

[1 rows x 13 columns]
2025-07-03 03:23:03.454 | INFO     | consumer_service:save_to_postgres:143 - result: {'Category': 0    1
Name: Category, dtype: object, 'TransactionAmount': 0    52.961639
Name: TransactionAmount, dtype: float64, 'AnomalyScore': 0    0.19818
Name: AnomalyScore, dtype: float64, 'Amount': 0    19.034788
Name: Amount, dtype: float64, 'AccountBalance': 0    8609.537763
Name: AccountBalance, dtype: float64, 'SuspiciousFlag': 0    0
Name: SuspiciousFlag, dtype: int64, 'Hour': 0    14
Name: Hour, dtype: int32, 'gap': 0    8
Name: gap, dtype: int64, 'prediction': 'no fraudulento'}
2025-07-03 03:23:03.455 | INFO     | consumer_service:save_to_postgres:144 - mns: {"Category": "Online", "TransactionAmount": 52.96163935958662, "AnomalyScore": 0.19818027207239813, "Timestamp": "2022-01-09 14:15:42", "Amount": 19.034787557761756, "AccountBalance": 8609.537763200435, "LastLogin": "2022-01-01", "SuspiciousFlag": 0, "Hour": 23, "usuario_id": "636afaec-ae2f-4d09-8e16-ba769fa80e40", "transaccion_id": "0f25f26c-a0bc-4b99-b0a9-eb226425a787"}
2025-07-03 03:23:03.456 | ERROR    | consumer_service:consume_loop:59 - Error procesando mensaje: 500: Error al guardar los datos en la bd: 'str' object has no attribute 'get'
2025-07-03 03:23:04.457 | INFO     | consumer_service:consume_loop:44 - Mensaje recibido: {"Category": "Online", "TransactionAmount": 16.019287695546776, "AnomalyScore": 0.22607866236295573, "Timestamp": "2022-01-16 02:59:55", "Amount": 76.3198791087706, "AccountBalance": 4075.0699115848993, "LastLogin": "2024-01-27", "SuspiciousFlag": 0, "Hour": 9, "usuario_id": "c111ce69-59d3-4e42-ac88-22e604798986", "transaccion_id": "46a2222c-05b5-4a7f-b1ab-2e5770955206"}
2025-07-03 03:23:04.482 | INFO     | data_service:get_clean_data:37 - Datos recibidos:   Category  TransactionAmount  ...  BalancePostTransaction  IsWeekend
0   Online          16.019288  ...             4059.050624          1

[1 rows x 13 columns]
2025-07-03 03:23:04.491 | INFO     | consumer_service:save_to_postgres:143 - result: {'Category': 0    1
Name: Category, dtype: object, 'TransactionAmount': 0    16.019288
Name: TransactionAmount, dtype: float64, 'AnomalyScore': 0    0.226079
Name: AnomalyScore, dtype: float64, 'Amount': 0    76.319879
Name: Amount, dtype: float64, 'AccountBalance': 0    4075.069912
Name: AccountBalance, dtype: float64, 'SuspiciousFlag': 0    0
Name: SuspiciousFlag, dtype: int64, 'Hour': 0    2
Name: Hour, dtype: int32, 'gap': 0    741
Name: gap, dtype: int64, 'prediction': 'fraudulento'}
2025-07-03 03:23:04.491 | INFO     | consumer_service:save_to_postgres:144 - mns: {"Category": "Online", "TransactionAmount": 16.019287695546776, "AnomalyScore": 0.22607866236295573, "Timestamp": "2022-01-16 02:59:55", "Amount": 76.3198791087706, "AccountBalance": 4075.0699115848993, "LastLogin": "2024-01-27", "SuspiciousFlag": 0, "Hour": 9, "usuario_id": "c111ce69-59d3-4e42-ac88-22e604798986", "transaccion_id": "46a2222c-05b5-4a7f-b1ab-2e5770955206"}
2025-07-03 03:23:04.492 | ERROR    | consumer_service:consume_loop:59 - Error procesando mensaje: 500: Error al guardar los datos en la bd: 'str' object has no attribute 'get'
2025-07-03 03:23:05.494 | INFO     | consumer_service:consume_loop:44 - Mensaje recibido: {"Category": "Online", "TransactionAmount": 10.057863646142923, "AnomalyScore": 0.33548390763040714, "Timestamp": "2022-01-20 08:19:32", "Amount": 81.19766044677004, "AccountBalance": 8509.332327373395, "LastLogin": "2024-07-31", "SuspiciousFlag": 0, "Hour": 23, "usuario_id": "1e29e59b-5009-4264-be39-24d549f483fb", "transaccion_id": "0d1cbdf8-d01e-4e8b-ad4a-f8fd88f79312"}
2025-07-03 03:23:05.513 | INFO     | data_service:get_clean_data:37 - Datos recibidos:   Category  TransactionAmount  ...  BalancePostTransaction  IsWeekend
0   Online          10.057864  ...             8499.274464          0

[1 rows x 13 columns]
2025-07-03 03:23:05.524 | INFO     | consumer_service:save_to_postgres:143 - result: {'Category': 0    1
Name: Category, dtype: object, 'TransactionAmount': 0    10.057864
Name: TransactionAmount, dtype: float64, 'AnomalyScore': 0    0.335484
Name: AnomalyScore, dtype: float64, 'Amount': 0    81.19766
Name: Amount, dtype: float64, 'AccountBalance': 0    8509.332327
Name: AccountBalance, dtype: float64, 'SuspiciousFlag': 0    0
Name: SuspiciousFlag, dtype: int64, 'Hour': 0    8
Name: Hour, dtype: int32, 'gap': 0    923
Name: gap, dtype: int64, 'prediction': 'fraudulento'}
2025-07-03 03:23:05.525 | INFO     | consumer_service:save_to_postgres:144 - mns: {"Category": "Online", "TransactionAmount": 10.057863646142923, "AnomalyScore": 0.33548390763040714, "Timestamp": "2022-01-20 08:19:32", "Amount": 81.19766044677004, "AccountBalance": 8509.332327373395, "LastLogin": "2024-07-31", "SuspiciousFlag": 0, "Hour": 23, "usuario_id": "1e29e59b-5009-4264-be39-24d549f483fb", "transaccion_id": "0d1cbdf8-d01e-4e8b-ad4a-f8fd88f79312"}
2025-07-03 03:23:05.525 | ERROR    | consumer_service:consume_loop:59 - Error procesando mensaje: 500: Error al guardar los datos en la bd: 'str' object has no attribute 'get'
2025-07-03 03:23:06.527 | INFO     | consumer_service:consume_loop:44 - Mensaje recibido: {"Category": "Other", "TransactionAmount": 37.14681764341006, "AnomalyScore": 0.8846220507430966, "Timestamp": "2022-01-23 02:01:45", "Amount": 29.297713782010973, "AccountBalance": 4433.52273704466, "LastLogin": "2022-08-13", "SuspiciousFlag": 0, "Hour": 23, "usuario_id": "2170761b-70fe-4514-a661-094acf5dec42", "transaccion_id": "c869afc1-196f-4764-924f-8b464ee793bc"}
2025-07-03 03:23:06.545 | INFO     | data_service:get_clean_data:37 - Datos recibidos:   Category  TransactionAmount  ...  BalancePostTransaction  IsWeekend
0    Other          37.146818  ...             4396.375919          1

[1 rows x 13 columns]
2025-07-03 03:23:06.555 | INFO     | consumer_service:save_to_postgres:143 - result: {'Category': 0    2
Name: Category, dtype: object, 'TransactionAmount': 0    37.146818
Name: TransactionAmount, dtype: float64, 'AnomalyScore': 0    0.884622
Name: AnomalyScore, dtype: float64, 'Amount': 0    29.297714
Name: Amount, dtype: float64, 'AccountBalance': 0    4433.522737
Name: AccountBalance, dtype: float64, 'SuspiciousFlag': 0    0
Name: SuspiciousFlag, dtype: int64, 'Hour': 0    2
Name: Hour, dtype: int32, 'gap': 0    202
Name: gap, dtype: int64, 'prediction': 'no fraudulento'}
2025-07-03 03:23:06.556 | INFO     | consumer_service:save_to_postgres:144 - mns: {"Category": "Other", "TransactionAmount": 37.14681764341006, "AnomalyScore": 0.8846220507430966, "Timestamp": "2022-01-23 02:01:45", "Amount": 29.297713782010973, "AccountBalance": 4433.52273704466, "LastLogin": "2022-08-13", "SuspiciousFlag": 0, "Hour": 23, "usuario_id": "2170761b-70fe-4514-a661-094acf5dec42", "transaccion_id": "c869afc1-196f-4764-924f-8b464ee793bc"}
2025-07-03 03:23:06.556 | ERROR    | consumer_service:consume_loop:59 - Error procesando mensaje: 500: Error al guardar los datos en la bd: 'str' object has no attribute 'get'
2025-07-03 03:23:07.557 | INFO     | consumer_service:consume_loop:44 - Mensaje recibido: {"Category": "Online", "TransactionAmount": 15.280973662681209, "AnomalyScore": 0.45224811825215444, "Timestamp": "2022-02-11 15:00:00", "Amount": 99.88740974312738, "AccountBalance": 9726.54598347682, "LastLogin": "2022-11-10", "SuspiciousFlag": 0, "Hour": 11, "usuario_id": "c541d03c-e5c8-4dfd-8ce9-19f75db0a397", "transaccion_id": "72a14836-1f52-4d95-bc0e-18a5914b62f7"}
2025-07-03 03:23:07.578 | INFO     | data_service:get_clean_data:37 - Datos recibidos:   Category  TransactionAmount  ...  BalancePostTransaction  IsWeekend
0   Online          15.280974  ...              9711.26501          0

[1 rows x 13 columns]
2025-07-03 03:23:07.586 | INFO     | consumer_service:save_to_postgres:143 - result: {'Category': 0    1
Name: Category, dtype: object, 'TransactionAmount': 0    15.280974
Name: TransactionAmount, dtype: float64, 'AnomalyScore': 0    0.452248
Name: AnomalyScore, dtype: float64, 'Amount': 0    99.88741
Name: Amount, dtype: float64, 'AccountBalance': 0    9726.545983
Name: AccountBalance, dtype: float64, 'SuspiciousFlag': 0    0
Name: SuspiciousFlag, dtype: int64, 'Hour': 0    15
Name: Hour, dtype: int32, 'gap': 0    272
Name: gap, dtype: int64, 'prediction': 'fraudulento'}
2025-07-03 03:23:07.587 | INFO     | consumer_service:save_to_postgres:144 - mns: {"Category": "Online", "TransactionAmount": 15.280973662681209, "AnomalyScore": 0.45224811825215444, "Timestamp": "2022-02-11 15:00:00", "Amount": 99.88740974312738, "AccountBalance": 9726.54598347682, "LastLogin": "2022-11-10", "SuspiciousFlag": 0, "Hour": 11, "usuario_id": "c541d03c-e5c8-4dfd-8ce9-19f75db0a397", "transaccion_id": "72a14836-1f52-4d95-bc0e-18a5914b62f7"}
2025-07-03 03:23:07.588 | ERROR    | consumer_service:consume_loop:59 - Error procesando mensaje: 500: Error al guardar los datos en la bd: 'str' object has no attribute 'get'
2025-07-03 03:23:08.588 | INFO     | consumer_service:consume_loop:44 - Mensaje recibido: {"Category": "Travel", "TransactionAmount": 69.26232376243237, "AnomalyScore": 0.9990473412377048, "Timestamp": "2022-01-19 21:55:04", "Amount": 57.8590725555109, "AccountBalance": 4464.627598983246, "LastLogin": "2022-02-15", "SuspiciousFlag": 0, "Hour": 16, "usuario_id": "69ba96b6-24b3-4fbe-bea6-1297eced82d8", "transaccion_id": "baeee463-92c9-4bf3-a020-efd32f0c439f"}
2025-07-03 03:23:08.610 | INFO     | data_service:get_clean_data:37 - Datos recibidos:   Category  TransactionAmount  ...  BalancePostTransaction  IsWeekend
0   Travel          69.262324  ...             4395.365275          0

[1 rows x 13 columns]
2025-07-03 03:23:08.621 | INFO     | consumer_service:save_to_postgres:143 - result: {'Category': 0    4
Name: Category, dtype: object, 'TransactionAmount': 0    69.262324
Name: TransactionAmount, dtype: float64, 'AnomalyScore': 0    0.999047
Name: AnomalyScore, dtype: float64, 'Amount': 0    57.859073
Name: Amount, dtype: float64, 'AccountBalance': 0    4464.627599
Name: AccountBalance, dtype: float64, 'SuspiciousFlag': 0    0
Name: SuspiciousFlag, dtype: int64, 'Hour': 0    21
Name: Hour, dtype: int32, 'gap': 0    27
Name: gap, dtype: int64, 'prediction': 'no fraudulento'}
2025-07-03 03:23:08.622 | INFO     | consumer_service:save_to_postgres:144 - mns: {"Category": "Travel", "TransactionAmount": 69.26232376243237, "AnomalyScore": 0.9990473412377048, "Timestamp": "2022-01-19 21:55:04", "Amount": 57.8590725555109, "AccountBalance": 4464.627598983246, "LastLogin": "2022-02-15", "SuspiciousFlag": 0, "Hour": 16, "usuario_id": "69ba96b6-24b3-4fbe-bea6-1297eced82d8", "transaccion_id": "baeee463-92c9-4bf3-a020-efd32f0c439f"}
2025-07-03 03:23:08.622 | ERROR    | consumer_service:consume_loop:59 - Error procesando mensaje: 500: Error al guardar los datos en la bd: 'str' object has no attribute 'get'
2025-07-03 03:24:03.916 | INFO     | consumer_service:consume_loop:33 - Esperando mensajes de Kafka...
2025-07-03 03:24:22.339 | INFO     | consumer_service:consume_loop:44 - Mensaje recibido: {"Category": "Other", "TransactionAmount": 26.26287215978836, "AnomalyScore": 0.44448839001714213, "Timestamp": "2022-01-25 14:50:00", "Amount": 49.84900209737859, "AccountBalance": 9093.314805842047, "LastLogin": "2022-08-20", "SuspiciousFlag": 1, "Hour": 23, "usuario_id": "fc41cef1-eab8-4e6f-b924-36faa00bafb7", "transaccion_id": "2fb7b5da-310c-4643-b86b-c426ceb2c422"}
2025-07-03 03:24:22.375 | INFO     | data_service:get_clean_data:37 - Datos recibidos:   Category  TransactionAmount  ...  BalancePostTransaction  IsWeekend
0    Other          26.262872  ...             9067.051934          0

[1 rows x 13 columns]
2025-07-03 03:24:22.386 | INFO     | consumer_service:save_to_postgres:143 - result: {'Category': 0    2
Name: Category, dtype: object, 'TransactionAmount': 0    26.262872
Name: TransactionAmount, dtype: float64, 'AnomalyScore': 0    0.444488
Name: AnomalyScore, dtype: float64, 'Amount': 0    49.849002
Name: Amount, dtype: float64, 'AccountBalance': 0    9093.314806
Name: AccountBalance, dtype: float64, 'SuspiciousFlag': 0    1
Name: SuspiciousFlag, dtype: int64, 'Hour': 0    14
Name: Hour, dtype: int32, 'gap': 0    207
Name: gap, dtype: int64, 'prediction': 'fraudulento'}
2025-07-03 03:24:22.387 | INFO     | consumer_service:save_to_postgres:144 - mns: {"Category": "Other", "TransactionAmount": 26.26287215978836, "AnomalyScore": 0.44448839001714213, "Timestamp": "2022-01-25 14:50:00", "Amount": 49.84900209737859, "AccountBalance": 9093.314805842047, "LastLogin": "2022-08-20", "SuspiciousFlag": 1, "Hour": 23, "usuario_id": "fc41cef1-eab8-4e6f-b924-36faa00bafb7", "transaccion_id": "2fb7b5da-310c-4643-b86b-c426ceb2c422"}
2025-07-03 03:24:22.419 | ERROR    | consumer_service:consume_loop:59 - Error procesando mensaje: 500: Error al guardar los datos en la bd: can't adapt type 'numpy.int64'
2025-07-03 03:24:23.421 | INFO     | consumer_service:consume_loop:44 - Mensaje recibido: {"Category": "Other", "TransactionAmount": 21.296726074181812, "AnomalyScore": 0.7620355019329526, "Timestamp": "2022-01-21 23:04:44", "Amount": 76.61766299155767, "AccountBalance": 1913.9339647387337, "LastLogin": "2022-09-10", "SuspiciousFlag": 1, "Hour": 14, "usuario_id": "6da58f93-4b1b-4b22-9d0c-84e0d73560ae", "transaccion_id": "9a675d4e-eae1-44e2-9e5c-e9bdb45e546f"}
2025-07-03 03:24:23.532 | INFO     | data_service:get_clean_data:37 - Datos recibidos:   Category  TransactionAmount  ...  BalancePostTransaction  IsWeekend
0    Other          21.296726  ...             1892.637239          0

[1 rows x 13 columns]
2025-07-03 03:24:23.562 | INFO     | consumer_service:save_to_postgres:143 - result: {'Category': 0    2
Name: Category, dtype: object, 'TransactionAmount': 0    21.296726
Name: TransactionAmount, dtype: float64, 'AnomalyScore': 0    0.762036
Name: AnomalyScore, dtype: float64, 'Amount': 0    76.617663
Name: Amount, dtype: float64, 'AccountBalance': 0    1913.933965
Name: AccountBalance, dtype: float64, 'SuspiciousFlag': 0    1
Name: SuspiciousFlag, dtype: int64, 'Hour': 0    23
Name: Hour, dtype: int32, 'gap': 0    232
Name: gap, dtype: int64, 'prediction': 'fraudulento'}
2025-07-03 03:24:23.563 | INFO     | consumer_service:save_to_postgres:144 - mns: {"Category": "Other", "TransactionAmount": 21.296726074181812, "AnomalyScore": 0.7620355019329526, "Timestamp": "2022-01-21 23:04:44", "Amount": 76.61766299155767, "AccountBalance": 1913.9339647387337, "LastLogin": "2022-09-10", "SuspiciousFlag": 1, "Hour": 14, "usuario_id": "6da58f93-4b1b-4b22-9d0c-84e0d73560ae", "transaccion_id": "9a675d4e-eae1-44e2-9e5c-e9bdb45e546f"}
2025-07-03 03:24:23.599 | ERROR    | consumer_service:consume_loop:59 - Error procesando mensaje: 500: Error al guardar los datos en la bd: can't adapt type 'numpy.int64'
2025-07-03 03:24:24.601 | INFO     | consumer_service:consume_loop:44 - Mensaje recibido: {"Category": "Online", "TransactionAmount": 52.96163935958662, "AnomalyScore": 0.19818027207239813, "Timestamp": "2022-01-09 14:15:42", "Amount": 19.034787557761756, "AccountBalance": 8609.537763200435, "LastLogin": "2022-01-01", "SuspiciousFlag": 0, "Hour": 23, "usuario_id": "8f0aaeba-92b1-457d-aaeb-012b85c7ea8a", "transaccion_id": "f25abec2-ed4a-43ad-8152-09628b93d035"}
2025-07-03 03:24:24.628 | INFO     | data_service:get_clean_data:37 - Datos recibidos:   Category  TransactionAmount  ...  BalancePostTransaction  IsWeekend
0   Online          52.961639  ...             8556.576124          1

[1 rows x 13 columns]
2025-07-03 03:24:24.639 | INFO     | consumer_service:save_to_postgres:143 - result: {'Category': 0    1
Name: Category, dtype: object, 'TransactionAmount': 0    52.961639
Name: TransactionAmount, dtype: float64, 'AnomalyScore': 0    0.19818
Name: AnomalyScore, dtype: float64, 'Amount': 0    19.034788
Name: Amount, dtype: float64, 'AccountBalance': 0    8609.537763
Name: AccountBalance, dtype: float64, 'SuspiciousFlag': 0    0
Name: SuspiciousFlag, dtype: int64, 'Hour': 0    14
Name: Hour, dtype: int32, 'gap': 0    8
Name: gap, dtype: int64, 'prediction': 'no fraudulento'}
2025-07-03 03:24:24.641 | INFO     | consumer_service:save_to_postgres:144 - mns: {"Category": "Online", "TransactionAmount": 52.96163935958662, "AnomalyScore": 0.19818027207239813, "Timestamp": "2022-01-09 14:15:42", "Amount": 19.034787557761756, "AccountBalance": 8609.537763200435, "LastLogin": "2022-01-01", "SuspiciousFlag": 0, "Hour": 23, "usuario_id": "8f0aaeba-92b1-457d-aaeb-012b85c7ea8a", "transaccion_id": "f25abec2-ed4a-43ad-8152-09628b93d035"}
2025-07-03 03:24:24.675 | ERROR    | consumer_service:consume_loop:59 - Error procesando mensaje: 500: Error al guardar los datos en la bd: can't adapt type 'numpy.int64'
2025-07-03 03:24:25.678 | INFO     | consumer_service:consume_loop:44 - Mensaje recibido: {"Category": "Online", "TransactionAmount": 16.019287695546776, "AnomalyScore": 0.22607866236295573, "Timestamp": "2022-01-16 02:59:55", "Amount": 76.3198791087706, "AccountBalance": 4075.0699115848993, "LastLogin": "2024-01-27", "SuspiciousFlag": 0, "Hour": 9, "usuario_id": "9c18ffca-a37d-4dea-92d8-b41bfa4a0e9f", "transaccion_id": "57f9ab8a-fa83-4a7a-b219-b80e78252b7d"}
2025-07-03 03:24:25.704 | INFO     | data_service:get_clean_data:37 - Datos recibidos:   Category  TransactionAmount  ...  BalancePostTransaction  IsWeekend
0   Online          16.019288  ...             4059.050624          1

[1 rows x 13 columns]
2025-07-03 03:24:25.715 | INFO     | consumer_service:save_to_postgres:143 - result: {'Category': 0    1
Name: Category, dtype: object, 'TransactionAmount': 0    16.019288
Name: TransactionAmount, dtype: float64, 'AnomalyScore': 0    0.226079
Name: AnomalyScore, dtype: float64, 'Amount': 0    76.319879
Name: Amount, dtype: float64, 'AccountBalance': 0    4075.069912
Name: AccountBalance, dtype: float64, 'SuspiciousFlag': 0    0
Name: SuspiciousFlag, dtype: int64, 'Hour': 0    2
Name: Hour, dtype: int32, 'gap': 0    741
Name: gap, dtype: int64, 'prediction': 'fraudulento'}
