Category,TransactionAmount,AnomalyScore,Timestamp,Amount,AccountBalance,LastLogin,SuspiciousFlag,Hour
Online,80.28025091429441,0.4085459945427959,2022-01-29 18:00:00,66.42078488287518,4961.926428913047,2022-10-03,0,18
Food,93.4975905150872,0.4365747283171824,2022-01-29 19:00:00,63.92805769196903,3017.7818364389864,2023-04-14,0,19
Online,88.69300777653869,0.0606580787175166,2022-01-29 20:00:00,69.7365837058957,7269.75604357179,2023-04-25,0,20
Online,80.04805230915319,0.6807024507278588,2022-01-29 21:00:00,29.954415691190857,6847.49092112656,2024-02-09,1,21
Food,29.94382448570909,0.2502495417076394,2022-01-29 22:00:00,40.76705710486746,3608.806985905158,2024-05-31,0,22
Online,76.66755346833324,0.9283678300258028,2022-01-29 23:00:00,41.6034180231656,8943.379444151007,2023-11-14,0,23
Retail,13.992854239733145,0.583444051978489,2022-01-30 00:00:00,62.3226204060321,1117.747401166069,2023-07-24,0,0
Food,25.40709003432776,0.0613344408405481,2022-01-30 01:00:00,63.67273677953057,7251.703804374901,2024-08-28,0,1
Retail,68.2109237090855,0.0549207662705367,2022-01-30 02:00:00,61.30719393260597,1056.301180517336,2022-07-08,0,2
Other,90.241112849999,0.3411741993059584,2022-01-30 03:00:00,48.39383553760389,4351.676292918295,2023-09-29,0,3
Online,61.305263203824566,0.1982310029573655,2022-01-30 04:00:00,39.79126316421227,4344.549864306991,2023-02-28,0,4
Other,27.048521179645565,0.6428698054781727,2022-01-30 05:00:00,68.89307695977436,8658.737447150934,2023-05-31,0,5
Retail,93.63150422663162,0.0875897938025913,2022-01-30 06:00:00,53.20236312702749,7962.41027548533,2023-08-14,0,6
Retail,64.54504330847351,0.231569054463568,2022-01-30 07:00:00,55.190900489311474,8278.713188445914,2024-05-25,0,7
Online,44.64205124027901,0.9851680064354746,2022-01-30 08:00:00,13.492930777205416,6363.937936403128,2023-07-23,0,8
Travel,43.64841566777882,0.4636745848643657,2022-01-30 09:00:00,50.21421191817755,6238.206319630766,2023-05-28,0,9
Online,74.557447229473,0.504880056163423,2022-01-30 10:00:00,13.34729469050691,8128.017215100595,2023-08-04,0,10
Retail,99.2662570419234,0.2922638116376208,2022-01-30 11:00:00,85.45344521372881,3400.977724416677,2024-04-14,0,11
Food,33.120350155544095,0.25469490015357,2022-01-30 12:00:00,54.75994303494783,2067.485107928368,2023-07-26,0,12
Retail,46.44970143584911,0.4064630622506033,2022-01-30 13:00:00,19.9715699068954,3239.352859829109,2022-03-13,0,13
Travel,42.5880848294819,0.7644016167901966,2022-01-30 14:00:00,33.00075703386983,5168.955418988636,2022-02-14,0,14
Travel,95.31018187167908,0.2568756911625081,2022-01-30 15:00:00,25.893679758299516,8128.017215100595,2023-08-04,0,15
Other,92.23840355030256,0.7449073061591452,2022-01-30 16:00:00,38.96028129987119,8128.690436376383,2024-01-20,0,16
Food,76.56333197286463,0.7263191198648619,2022-01-30 17:00:00,36.11516422807509,3448.958441285073,2024-09-15,0,17
Other,61.12091510551122,0.0862754303281585,2022-01-30 18:00:00,72.44134982030823,2042.69235205651,2022-02-02,0,18
Retail,38.33468351103839,0.9293811480336908,2022-01-30 19:00:00,81.243458802052,2706.148887561668,2022-01-12,0,19
Food,96.51324621777358,0.0195120538407248,2022-01-30 20:00:00,43.09556665844332,2716.981163362165,2023-02-14,0,20
Retail,76.90995524303871,0.5073313271850892,2022-01-30 21:00:00,69.53802387013545,6741.429339282374,2023-09-10,0,21
Travel,30.4380573319735,0.3564044187790941,2022-01-30 22:00:00,76.25084286125376,9089.242962548122,2023-02-05,0,22
Other,12.16277125038851,0.2960004480406217,2022-01-30 23:00:00,95.39395604401498,1373.376304359832,2024-06-16,0,23
Travel,57.99855781922004,0.3899029994924227,2022-01-31 00:00:00,71.44316987743579,4322.597494545438,2024-06-09,0,0
Other,76.15460888141862,0.2823530428792715,2022-01-31 01:00:00,63.87075935165029,7269.75604357179,2023-04-25,0,1
Food,11.106739401532922,0.8500925019527288,2022-01-31 02:00:00,49.082009832494826,1779.9867179354387,2023-03-14,0,2
Online,12.40996273327013,0.577930207021867,2022-01-31 03:00:00,13.471081558436213,1599.2290316885878,2022-12-14,0,3
Retail,27.67170304346736,0.6427489271442623,2022-01-31 04:00:00,50.95738369702053,5745.0882908674,2023-05-21,0,4
Other,69.57944246923061,0.594546916352256,2022-01-31 05:00:00,97.9655891931388,8109.977178153809,2022-03-31,0,5
Retail,65.00195680300679,0.8157373271688702,2022-01-31 06:00:00,46.614074084703766,4490.144010455546,2023-10-31,0,6
Online,94.0643129142289,0.9899933425752436,2022-01-31 07:00:00,86.76120603804294,9855.674627837716,2022-05-25,0,7
Food,36.44120404880266,0.1853199849565174,2022-01-31 08:00:00,31.367785962935866,8411.644415758685,2023-01-03,0,8
Travel,97.62157624586976,0.4138442341141467,2022-01-31 09:00:00,60.55966079501921,6595.92088856562,2024-01-13,0,9
Food,77.84689920910795,0.1560878624122662,2022-01-31 10:00:00,44.00389673279336,1308.3817367590414,2023-11-11,0,10
Online,20.579962375247582,0.4673429034772801,2022-01-31 11:00:00,50.90991296286472,3069.6446371624597,2023-01-01,0,11
Travel,15.170899270569755,0.9012244868765892,2022-01-31 12:00:00,23.929025895640848,3525.504348282963,2022-07-16,0,12
Travel,34.85659328996145,0.6946340553831687,2022-01-31 13:00:00,16.26661103201102,2417.248388545462,2024-09-02,0,13
Retail,97.0631972351069,0.32236076682778,2022-01-31 14:00:00,68.61623599279721,4122.163755988957,2023-09-02,0,14
Travel,60.944354325647765,0.5155919425791495,2022-01-31 15:00:00,64.23340291981916,2342.874350139253,2023-05-16,0,15
Travel,53.02585061345818,0.2874226541296686,2022-01-31 16:00:00,95.16034881867868,3026.374451529537,2023-04-18,0,16
Food,40.9134351694381,0.2308228829431639,2022-01-31 17:00:00,11.131439518619104,9447.72949841338,2023-02-03,0,17
Online,13.312815054128354,0.9661903841794932,2022-01-31 18:00:00,15.699135277903164,2420.838314896988,2023-09-22,1,18
Food,95.47173527925682,0.2077665521851838,2022-01-31 19:00:00,82.22250995908492,1279.6715774788322,2023-02-17,0,19
Other,97.63239089542238,0.2052055583945645,2022-01-31 20:00:00,70.34427340238034,3214.341695181142,2022-05-28,0,20
Travel,10.190064896318486,0.7890169520191657,2022-01-31 21:00:00,99.88740974312738,7308.69730189397,2022-10-09,0,21
Food,86.51605510392154,0.9990473412377048,2022-01-31 22:00:00,77.69859250112718,8108.965746035182,2023-06-05,0,22
Retail,59.39017795367924,0.7156775641569315,2022-01-31 23:00:00,85.95300105522477,7080.103438619933,2022-05-06,0,23
Other,40.101361191474375,0.539134170201349,2022-02-01 00:00:00,90.13649701316616,8801.922036350712,2022-05-05,0,0
Other,77.5959905452458,0.6118703895885295,2022-02-01 01:00:00,24.962467028590897,9182.87387648701,2022-09-09,0,1
Food,96.2727880972791,0.1395987802643227,2022-02-01 02:00:00,66.2454350634327,8128.017215100595,2023-08-04,0,2
Retail,57.80991603048806,0.1179434994362348,2022-02-01 03:00:00,97.69235336466316,9261.10996968282,2022-09-26,0,3
Food,54.84138539417199,0.5101407618329337,2022-02-01 04:00:00,62.11099449245757,6987.997844391333,2023-02-26,0,4
Other,73.48819157040548,0.5221135466386639,2022-02-01 05:00:00,48.755442299879846,9246.516979425342,2023-02-09,0,5
Other,88.53542071627268,0.0848053745836587,2022-02-01 06:00:00,26.509028435574177,2152.9921898737,2023-10-17,0,6
Retail,24.625093184285696,0.7579407044283827,2022-02-01 07:00:00,88.54379953014886,3367.924923660388,2022-05-23,0,7
Food,71.51465911098049,0.492541900507644,2022-02-01 08:00:00,72.96000414657226,4974.2547531484415,2022-04-04,0,8
Retail,80.6857617424928,0.997038134220019,2022-02-01 09:00:00,78.96614976415842,3282.9902053373853,2023-07-31,0,9
Online,75.94134511285523,0.9576313593230374,2022-02-01 10:00:00,50.52963956631847,9476.348061611066,2023-06-04,0,10
Retail,17.048149539137263,0.2847932490956639,2022-02-01 11:00:00,36.37560297945699,4344.549864306991,2023-02-28,0,11
Travel,66.03157019318301,0.2957088229163976,2022-02-01 12:00:00,89.17189488257118,2683.909127067817,2022-06-09,0,12
Travel,96.5446629589214,0.6307677188404481,2022-02-01 13:00:00,61.919534669867325,6531.558064499151,2022-02-26,0,13
Travel,46.7152778572078,0.049006419265388,2022-02-01 14:00:00,60.53439196536471,9447.72949841338,2023-02-03,0,14
Retail,72.79316151397185,0.910888179754448,2022-02-01 15:00:00,29.53436473015511,8573.123086384709,2023-08-10,0,15
Online,71.99686279019139,0.5063271158131862,2022-02-01 16:00:00,14.120197747692124,3560.170992970936,2022-06-17,0,16
Other,32.8495620151087,0.2804444881424875,2022-02-01 17:00:00,22.877015210034777,5960.806053246455,2023-12-12,0,17
Online,39.01470065288406,0.1228035436550406,2022-02-01 18:00:00,79.74901394709434,3493.845421145515,2023-11-02,0,18
Retail,83.35225848934058,0.6784618306069045,2022-02-01 19:00:00,58.16222511639744,7524.885684605896,2022-06-12,0,19
Retail,41.28986856697706,0.477154970483057,2022-02-01 20:00:00,83.83365836596249,4206.199489908408,2023-01-16,0,20
Retail,42.23674080239536,0.3551585213113261,2022-02-01 21:00:00,56.62474277547674,3454.6485309782306,2024-08-18,0,21
Online,23.27511907343872,0.7440047927230024,2022-02-01 22:00:00,35.74850060274453,2286.2810647827623,2023-12-23,0,22
Food,49.087915137758976,0.7192786882612906,2022-02-01 23:00:00,13.93228352088363,3744.641315932557,2023-06-16,0,23
Travel,89.529993047051,0.4301006096246115,2022-02-02 00:00:00,39.16310961804249,2341.7106823841923,2023-09-15,0,0
Online,99.37033288544846,0.9259807533038136,2022-02-02 01:00:00,66.9648788192244,1776.6329873685736,2023-07-09,0,1
Food,16.878489454627122,0.7333870591504825,2022-02-02 02:00:00,72.13300401633145,6683.679293255693,2023-04-09,0,2
Online,94.50323285575251,0.6688014420321982,2022-02-02 03:00:00,56.42487376973606,1736.4684385177802,2022-04-01,0,3
Food,59.07500761992237,0.3960797161151779,2022-02-02 04:00:00,40.148430428907375,2636.6802336256605,2022-07-01,0,4
Online,12.913548214679052,0.8276481023294474,2022-02-02 05:00:00,11.02801846763564,8894.834912950853,2024-02-10,0,5
Food,43.192593645672574,0.6442075669758306,2022-02-02 06:00:00,55.29304755520577,7144.298707590787,2022-02-18,0,6
Other,79.07337823944823,0.4921912967224267,2022-02-02 07:00:00,37.171320632196114,4309.686014500232,2024-03-09,0,7
Travel,71.69931106137966,0.4659195208102579,2022-02-02 08:00:00,38.4598136030812,9447.919780990504,2023-09-07,0,8
Other,19.03940300928989,0.1826858815607785,2022-02-02 09:00:00,53.63922443580429,6791.878055912904,2024-03-12,0,9
Other,55.01117083862846,0.5746428739524295,2022-02-02 10:00:00,86.04909239430734,4853.024379784787,2024-09-26,0,10
Travel,89.49786591397454,0.3170494174588841,2022-02-02 11:00:00,37.21490182370482,5923.741950678233,2022-02-27,0,11
Travel,92.16109624250274,0.7477637078045679,2022-02-02 12:00:00,44.5079341726125,3302.010949050849,2023-11-09,1,12
Food,34.29515278268709,0.8260131873274161,2022-02-02 13:00:00,33.63646677492327,3026.374451529537,2023-04-18,0,13
Food,37.16365297466328,0.8460932128749881,2022-02-02 14:00:00,72.3836349025095,1362.0373748007858,2024-01-03,0,14
Online,27.19986016365496,0.2830155776097416,2022-02-02 15:00:00,24.99217212263321,7708.879304387245,2023-10-11,0,15
Food,56.01392029651868,0.976224191851543,2022-02-02 16:00:00,93.97476921734388,4318.580359323783,2023-05-15,0,16
Other,93.71489242553008,0.2658286490724965,2022-02-02 17:00:00,27.48195585196696,3069.6446371624597,2023-01-01,0,17
Food,87.3754439319368,0.0309210414925036,2022-02-02 18:00:00,33.670626213973335,9507.27205955636,2022-01-01,0,18
Retail,29.47028571189344,0.0033732513696403,2022-02-02 19:00:00,75.52415113014018,6658.952161705015,2024-09-12,0,19
Food,56.82490015017458,0.9531904193640452,2022-02-02 20:00:00,69.45279091816774,1097.4230457693316,2024-07-09,0,20
Other,39.55877452481431,0.4246326707976273,2022-02-02 21:00:00,57.999821069456985,7507.005759868557,2024-03-18,0,21
Travel,18.519178096973437,0.9771645402786412,2022-02-02 22:00:00,27.036676505451872,4370.431521920184,2023-05-18,0,22
Retail,26.457402340765253,0.927048823145471,2022-02-02 23:00:00,72.01022436079609,5179.000965050205,2022-01-17,0,23
Online,28.60155804491957,0.6572329318018019,2022-02-03 00:00:00,53.9678523381814,6831.410409294031,2022-07-14,0,0
Other,11.829614712094427,0.1753779688016769,2022-02-03 01:00:00,50.2358498879414,2394.859954484713,2024-08-07,0,1
Other,97.84664625963768,0.5583915059974431,2022-02-03 02:00:00,91.2293600351788,9911.337339319443,2023-11-04,0,2
Travel,45.30356510491345,0.680606073204976,2022-02-03 03:00:00,25.97000920702483,4034.1390886485497,2023-06-12,0,3
Online,60.42601383906089,0.1633652686292824,2022-02-03 04:00:00,58.46823104325883,7269.75604357179,2023-04-25,0,4
Travel,95.8606427114737,0.2188728737348473,2022-02-03 05:00:00,71.40047986174835,8894.834912950853,2024-02-10,0,5
Online,63.724316303614216,0.3935290820294265,2022-02-03 06:00:00,23.095075391859403,4096.117607307247,2023-10-29,0,6
Food,69.16240570091188,0.96682482824782,2022-02-03 07:00:00,74.2479445014433,8687.343482001097,2023-03-05,0,7
Food,33.89671189096964,0.3569245016474663,2022-02-03 08:00:00,56.11778886499002,7273.982375653035,2022-06-01,0,8
Other,97.20580783500826,0.4077484944528583,2022-02-03 09:00:00,37.101099109357335,1362.0373748007858,2024-01-03,0,9
Other,66.58636376896106,0.979642138760861,2022-02-03 10:00:00,53.258294604800966,7120.616916284161,2022-09-30,0,10
Online,60.67641343107672,0.8826987779429258,2022-02-03 11:00:00,86.57748678092385,7872.506549172416,2023-05-30,0,11
Food,56.25388641737121,0.1824225380246447,2022-02-03 12:00:00,34.78006778134278,7376.854106511174,2024-09-25,0,12
Other,18.325196086405228,0.5193765475390857,2022-02-03 13:00:00,10.006932562275091,2169.4259351690243,2022-03-25,0,13
Retail,23.79471541177682,0.8243761263303714,2022-02-03 14:00:00,51.93353981623281,8723.861426511972,2022-09-01,0,14
Other,79.62596149256132,0.960153789325828,2022-02-03 15:00:00,49.044804955239904,5611.751690912045,2023-09-14,0,15
Food,38.123213241373776,0.6272427759643715,2022-02-03 16:00:00,98.18303499459222,2146.0267213025604,2022-06-26,0,16
Retail,36.35341931075458,0.65710728052199,2022-02-03 17:00:00,31.85157143386876,3583.3826875795057,2022-09-20,0,17
Travel,28.043435689884888,0.0009299605160747,2022-02-03 18:00:00,76.74537670541186,2462.046546141992,2024-08-01,0,18
Online,70.13933848790711,0.8501194947368206,2022-02-03 19:00:00,28.032461086960588,1069.8438676660203,2023-02-23,0,19
Food,68.2770779215993,0.0354316371018104,2022-02-03 20:00:00,68.65040463700079,5724.611458231782,2023-02-22,0,20
Retail,91.02483757133156,0.4153426330740017,2022-02-03 21:00:00,38.08086935820676,9517.546957003367,2024-02-08,0,21
Food,82.09475889297713,0.1044047171429316,2022-02-03 22:00:00,94.63416453223545,3507.492645445045,2022-02-25,0,22
Online,54.40216527038892,0.2092455772460167,2022-02-03 23:00:00,26.521145389628145,2652.931615157598,2024-07-12,0,23
Travel,69.66634403054752,0.3308301186802225,2022-02-04 00:00:00,80.66698444089012,4853.024379784787,2024-09-26,0,0
Food,63.54074746863322,0.5191302950520944,2022-02-04 01:00:00,69.49314651509769,8695.442858310773,2024-04-22,0,1
Retail,14.932056074403537,0.0202296675933418,2022-02-04 02:00:00,80.55842031263705,4443.037377459592,2022-11-24,0,2
Online,69.39128877125968,0.6054059299804421,2022-02-04 03:00:00,67.21601847741414,3017.7818364389864,2023-04-14,0,3
Retail,43.32508085628091,0.9955617683625664,2022-02-04 04:00:00,89.81374721715743,8077.123546305765,2023-09-17,0,4
Food,57.13472111749898,0.0180946733336785,2022-02-04 05:00:00,41.34483461775976,6060.940447189412,2024-06-17,0,5
Other,47.2414611155676,0.5656573327546037,2022-02-04 06:00:00,61.03550802501376,9960.172528289351,2024-05-03,0,6
Retail,16.888915653236943,0.7562913910526488,2022-02-04 07:00:00,39.79553881400214,7484.040653463704,2023-11-18,0,7
Other,94.09371961842828,0.8327880836289765,2022-02-04 08:00:00,68.42739649280826,4220.470748699525,2023-07-03,0,8
Other,37.05749100515232,0.3278968326325157,2022-02-04 09:00:00,15.832750400060416,2711.2329201670755,2024-09-07,0,9
Online,25.154533470403976,0.3941346162782865,2022-02-04 10:00:00,51.66428111808683,3272.3064696669626,2024-09-17,0,10
Online,20.44550277441141,0.8399775473125765,2022-02-04 11:00:00,32.965557871667784,3715.769255207644,2024-02-15,0,11
Travel,50.962743690088445,0.8382780328798196,2022-02-04 12:00:00,98.14338652516008,8921.44288847097,2023-07-19,0,12
Food,90.8661766306865,0.8582708093099641,2022-02-04 13:00:00,88.88926748040059,6658.952161705015,2024-09-12,0,13
Online,62.39898005063935,0.7058406455696082,2022-02-04 14:00:00,29.627393510330677,5707.424545180082,2022-07-24,0,14
Food,72.6612656118155,0.7315831870860663,2022-02-04 15:00:00,85.29801409198318,4698.084283636987,2022-06-04,0,15
Online,71.52131228586501,0.6168347773092807,2022-02-04 16:00:00,73.29570994113007,5042.199848161743,2022-10-04,0,16
Online,97.8574375634752,0.8906371648924568,2022-02-04 17:00:00,38.981553666269264,9253.478916937507,2022-11-07,0,17
Other,42.201477211794696,0.6734393772842932,2022-02-04 18:00:00,43.95689754114726,4370.431521920184,2023-05-18,0,18
Retail,29.359450963182923,0.7075110007403849,2022-02-04 19:00:00,63.40605444348808,4620.924284406736,2022-02-20,0,19
Retail,99.6010348998968,0.4974783808458732,2022-02-04 20:00:00,80.56230250293223,4552.1052691343975,2022-05-12,0,20
Retail,54.449253230776144,0.3380502238937989,2022-02-04 21:00:00,49.18725137575288,8326.14998923507,2023-10-13,0,21
Retail,61.48927775680958,0.4176020357646357,2022-02-04 22:00:00,36.485674691227736,6141.103291180964,2024-01-14,0,22
Travel,30.30344305893079,0.9500897809185442,2022-02-04 23:00:00,42.72787792971032,2479.274894148096,2023-08-02,0,23
Food,73.37717496183645,0.0747855233784414,2022-02-05 00:00:00,99.57766068025052,4904.703903424508,2023-01-21,0,0
Food,97.90502270872146,0.1696831797286961,2022-02-05 01:00:00,41.8227353715044,1364.6379176550022,2022-10-23,0,1
Travel,83.72095785936338,0.1773230833727871,2022-02-05 02:00:00,24.13577782207831,2989.8192667071926,2023-05-07,0,2
Other,24.669405289949207,0.4452205760323857,2022-02-05 03:00:00,75.26952467331752,9025.611518944568,2023-05-05,0,3
Food,20.48436998373161,0.4889847894407939,2022-02-05 04:00:00,30.65716065461832,1097.4230457693316,2024-07-09,0,4
Retail,34.096381407324444,0.0579991649129523,2022-02-05 05:00:00,72.44945048279237,8742.259086147413,2023-10-09,0,5
Online,81.29798912170817,0.0593334235212104,2022-02-05 06:00:00,80.23266191446132,7478.912108122129,2022-07-07,0,6
Travel,85.33863254072617,0.8897842797188479,2022-02-05 07:00:00,91.47555974162536,8044.236477870637,2022-02-22,0,7
Travel,94.5413803098749,0.1247043560682344,2022-02-05 08:00:00,81.16725920824848,8478.78350241306,2023-03-30,0,8
Retail,47.56468631165909,0.8581342038070707,2022-02-05 09:00:00,63.46015786810301,7732.131278300012,2023-08-20,0,9
Other,67.1044858578078,0.2945072141886865,2022-02-05 10:00:00,29.905949214574097,6608.386988413693,2024-01-29,0,10
Retail,26.99668374959913,0.3808382363597588,2022-02-05 11:00:00,64.40294608397701,7927.594272471447,2022-12-22,0,11
Food,29.504580881467724,0.1283184045224797,2022-02-05 12:00:00,59.66022515081108,2652.931615157598,2024-07-12,0,12
Other,32.49797872494389,0.1946960489398977,2022-02-05 13:00:00,66.52474028496395,7732.401836922855,2024-04-13,0,13
Other,71.47864756056055,0.5940516898974921,2022-02-05 14:00:00,59.56766600854584,5493.960539328983,2022-06-25,0,14
Travel,41.56673287279271,0.9434825580235258,2022-02-05 15:00:00,77.92991329715457,2398.035018648643,2023-07-05,0,15
Food,17.16863837676198,0.9802705624970834,2022-02-05 16:00:00,61.688816522872656,1662.3303838152992,2024-07-22,0,16
Food,93.55867375392955,0.7394109431941214,2022-02-05 17:00:00,64.08704501443339,8351.891276695285,2022-07-09,0,17
Online,47.28329322709119,0.7388569174176827,2022-02-05 18:00:00,42.16185142416847,7509.571037785748,2024-09-06,0,18
Retail,78.78711195110192,0.8305286093856156,2022-02-05 19:00:00,14.377501183070512,9411.508716680992,2022-11-18,0,19
Travel,13.513241492947762,0.2445055947590901,2022-02-05 20:00:00,80.206153862561,5112.344414399507,2024-02-04,0,20
Travel,78.35691364656418,0.2645489490419127,2022-02-05 21:00:00,80.41574164113865,5095.375076401113,2023-07-07,0,21
Retail,61.20774772827271,0.7027975445797655,2022-02-05 22:00:00,36.9087392976182,3367.924923660388,2022-05-23,0,22
Other,16.135283289455028,0.5675590106862017,2022-02-05 23:00:00,29.080894938055295,4061.519363599025,2023-12-10,0,23
Online,66.87343909377753,0.5795883400986052,2022-02-06 00:00:00,19.35157808170657,5856.0623617910405,2024-04-18,0,0
Online,42.57270708499616,0.1290055257416732,2022-02-06 01:00:00,34.44668007158171,5944.205812014155,2022-09-06,0,1
Travel,96.7957398517478,0.8069617907713429,2022-02-06 02:00:00,81.41515284943999,7899.461183038991,2022-05-08,0,2
Retail,49.86699032460815,0.7508760418949948,2022-02-06 03:00:00,27.450619758180107,7980.849544448291,2022-04-21,0,3
Retail,60.70980509916768,0.5577243948327285,2022-02-06 04:00:00,65.70225812625743,5626.572877353346,2023-10-18,0,4
Online,42.585613829081865,0.1124268717393868,2022-02-06 05:00:00,50.70097741774521,6484.64781184804,2024-03-24,0,5
Retail,71.62189340616376,0.9506164401390956,2022-02-06 06:00:00,50.243254577059886,3238.1840967641533,2023-01-28,0,6
Retail,16.195300039458296,0.7621440651792837,2022-02-06 07:00:00,21.1458547206259,3434.612874956465,2024-07-08,0,7
Retail,52.16739126943224,0.5119893821825897,2022-02-06 08:00:00,16.43832083940835,6148.870554004673,2022-03-26,0,8
Food,58.75964999870469,0.3382238586220067,2022-02-06 09:00:00,70.30126731068788,9974.701764544445,2022-07-31,0,9
Food,32.51857696682872,0.7526778251910219,2022-02-06 10:00:00,94.24651183536184,2877.527130943666,2023-12-09,0,10
Travel,41.01302588371839,0.2004818299751006,2022-02-06 11:00:00,64.08879961517923,7381.246492403197,2024-07-05,0,11
Online,62.539239518004656,0.1394057417340821,2022-02-06 12:00:00,77.26384488888628,5745.127918765053,2023-01-11,0,12
Online,50.916657326435946,0.8480260322336391,2022-02-06 13:00:00,40.31214229035872,1236.384945903017,2023-05-10,0,13
Food,44.37912363990471,0.3340527927774718,2022-02-06 14:00:00,84.55259193533934,2341.7106823841923,2023-09-15,0,14
Retail,11.920076798012518,0.5847187482767527,2022-02-06 15:00:00,95.2301527805285,7025.452026763664,2023-02-27,0,15
Other,23.55967783056922,0.4985941139851815,2022-02-06 16:00:00,50.83496652230644,1165.433334812276,2023-05-19,0,16
Food,41.93851846994259,0.5006842161098343,2022-02-06 17:00:00,84.60060342839287,9122.326240080129,2023-07-25,0,17
Retail,12.845188225582884,0.4271786330249961,2022-02-06 18:00:00,63.53186105836484,6284.73966605261,2023-02-10,0,18
Food,82.00296267743329,0.1911507639027172,2022-02-06 19:00:00,66.26626490693305,1670.4930903743175,2023-12-05,0,19
Online,11.021979773713175,0.0530307305584982,2022-02-06 20:00:00,23.44981815960602,9316.95357597456,2022-07-29,0,20
Retail,71.62684127137953,0.8190407722612534,2022-02-06 21:00:00,90.06115336349863,9713.65768299239,2024-03-31,0,21
Online,30.63373778627032,0.7558510970167627,2022-02-06 22:00:00,25.527990197551134,8645.383185655746,2022-06-29,0,22
Travel,10.249793705637137,0.2771917261272317,2022-02-06 23:00:00,74.06906245975239,6991.289066546222,2023-03-09,0,23
Retail,31.964825164066426,0.0141213626112681,2022-02-07 00:00:00,26.68493172269836,9352.655675082651,2024-07-16,0,0
Travel,30.104703859736155,0.5086217139056916,2022-02-07 01:00:00,87.17606804177909,8161.509839907068,2024-06-24,0,1
Retail,11.704441752467348,0.6491890304997459,2022-02-07 02:00:00,88.07345453811928,8928.443453180656,2023-06-17,0,2
Other,13.11547361456208,0.8999266453893355,2022-02-07 03:00:00,98.2927232923352,6089.047769259954,2023-11-22,0,3
Travel,87.6023926816555,0.042641379008624,2022-02-07 04:00:00,31.218274539629405,5564.493480735172,2022-11-15,0,4
Retail,74.26828330854329,0.2290484195556313,2022-02-07 05:00:00,84.71865132912392,8546.332849531158,2023-06-28,0,5
Food,90.42202596823398,0.0408171650797212,2022-02-07 06:00:00,53.68389808508408,2869.689912187824,2024-08-09,0,6
Retail,36.79368847877865,0.7061256485681822,2022-02-07 07:00:00,23.030133714144085,1815.8344067650537,2023-01-24,0,7
Online,58.27148018561604,0.9371213001718842,2022-02-07 08:00:00,63.498140700143466,7144.298707590787,2022-02-18,0,8
Travel,47.63784703300799,0.2502910062027869,2022-02-07 09:00:00,87.34495106429543,2653.251468019429,2024-01-25,0,9
Food,54.72042684932479,0.5482051084832837,2022-02-07 10:00:00,15.900151898696164,3447.1174140401004,2023-06-22,0,10
Retail,56.47276106809286,0.0319332805139734,2022-02-07 11:00:00,36.87927531010898,4344.549864306991,2023-02-28,0,11
Travel,41.83416130455339,0.7167986698636748,2022-02-07 12:00:00,13.846819533581574,4886.010824613629,2024-04-04,0,12
Travel,30.289026859636607,0.5242169779323402,2022-02-07 13:00:00,11.657828888394429,8523.485162660265,2024-09-22,0,13
Travel,89.95161364321649,0.2584381475110235,2022-02-07 14:00:00,21.21036641616177,3272.3064696669626,2024-09-17,0,14
Online,12.910796726521616,0.4300355943135006,2022-02-07 15:00:00,45.76941000334883,2351.0496929869623,2022-08-13,0,15
Travel,98.2408375996488,0.4777419058693507,2022-02-07 16:00:00,64.09589461181153,9411.508716680992,2022-11-18,0,16
Retail,34.79164660531628,0.4035529825012005,2022-02-07 17:00:00,90.38789073571203,8295.281557902284,2022-10-07,0,17
Online,64.32983326370797,0.6774998755093605,2022-02-07 18:00:00,61.9468343699687,3443.9131489361203,2024-07-20,0,18
Online,21.47375304302289,0.2049893811906921,2022-02-07 19:00:00,21.0074016493607,4053.59046113032,2024-09-18,0,19
Travel,38.69211116438761,0.4496166799568124,2022-02-07 20:00:00,73.55606662201993,1150.2959489054026,2023-08-18,0,20
Food,93.8965471058002,0.6610513893555724,2022-02-07 21:00:00,32.2318769063642,9343.248064754189,2022-08-16,1,21
Retail,83.78950268867644,0.7560285737450182,2022-02-07 22:00:00,44.88713449114011,9631.517578499512,2022-10-31,0,22
Other,17.616997984209416,0.991923320101168,2022-02-07 23:00:00,38.39225462332512,1098.7212989329994,2024-01-17,0,23
Retail,20.113734295878714,0.5601138232306296,2022-02-08 00:00:00,94.5872061148643,5098.858759172226,2022-07-18,0,0
Other,94.93170387030288,0.856704244071713,2022-02-08 01:00:00,96.52314248884213,5359.747810190935,2022-01-09,0,1
Food,27.586574483547917,0.2709095960651473,2022-02-08 02:00:00,81.69738902734242,6764.941455409842,2022-08-15,0,2
Other,48.32297180233819,0.4528922347432437,2022-02-08 03:00:00,56.376547151977306,4572.64687327948,2022-11-30,0,3
Other,97.59327634080483,0.86676521291186,2022-02-08 04:00:00,80.90963279805126,2152.9921898737,2023-10-17,0,4
Travel,71.52949764480569,0.8719082869819983,2022-02-08 05:00:00,23.12363510526152,5765.640647310825,2022-08-30,0,5
Retail,48.46699759690941,0.092037327296395,2022-02-08 06:00:00,76.7037658134944,7321.062181909426,2022-05-16,0,6
Other,36.18524095237869,0.7573364910544071,2022-02-08 07:00:00,67.97359142174959,3789.361176969462,2022-05-22,0,7
